gid,role,role_score,cluster_id,priority_score,evidence,peripheral_reason,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,pass_through,depth,is_seed,truncated_by_depth,hub_targets,matched_out_2d_share,distinct_counterparties
100000002597623100,peripheral,0.0,0,0.048711579877281655,"in_deg=1, out_deg=0, in_kzt=16418<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,16418.0,0.0,1,0,0.0002877773793560987,0.0,0.0,3,False,False,0,0.0,1
100000002599729100,peripheral,0.0,0,0.052821745557585655,"depth=4 cutoff; in_deg=1, in_kzt=65000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,65000.0,0.0,2,0,0.0004879195236215614,0.0,0.0,4,False,True,0,0.0,1
100000002600345100,peripheral,0.0,5,0.05604751869866407,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=52400, out_kzt=0, out/in=0.00, depth=1, seed=0",below_thresholds,2,0,52400.0,0.0,2,0,0.00029704373329486866,0.0,0.0,1,False,False,0,0.0,2
100000002603371100,peripheral,0.0,0,0.047604331080735585,"in_deg=1, out_deg=0, in_kzt=9300<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,9300.0,0.0,1,0,0.0002906718595398388,0.0,0.0,3,False,False,0,0.0,1
100000002603478100,peripheral,0.0,7,0.05195508683478554,"in_deg=1, out_deg=0, in_kzt=23500<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,23500.0,0.0,1,0,0.000290765440041188,0.0,0.0,1,False,False,0,0.0,1
100000002603769100,consolidator,0.5,0,0.6629768346315681,"in_deg=3>=3, in_kzt=1185368>=100000; out_deg=0, out_kzt=0, depth=1<4; no observed onward transfers",,3,0,1185368.0,0.0,3,0,0.0005438818121874432,0.0,0.0,1,False,False,0,0.0,3
100000002605184100,peripheral,0.0,3,0.05480039026726202,"in_deg=1, out_deg=0, in_kzt=140000<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,140000.0,0.0,1,0,0.00039280346674456926,0.0,0.0,2,False,False,0,0.0,1
100000002605308100,consolidator,0.5,40,0.6939084651651262,"in_deg=3>=3, in_kzt=2569522>=100000; out_deg=0, out_kzt=0, depth=2<4; no observed onward transfers",,3,0,2569521.84,0.0,7,0,0.000889148934003876,0.0,0.0,2,False,False,0,0.0,3
100000002605548100,peripheral,0.0,11,0.0578194395738556,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=116695, out_kzt=0, out/in=0.00, depth=1, seed=0",below_thresholds,2,0,116695.0,0.0,2,0,0.00031573037452786777,0.0,0.0,1,False,False,0,0.0,2
100000002606567100,peripheral,0.0,0,0.05600001991371875,"no rule: b=0.000020<0.002, in_deg=1, out_deg=1, in_kzt=14095, out_kzt=53000, out/in=3.76, depth=1, seed=0",below_thresholds,1,1,14095.0,53000.0,1,1,0.0002895044642636232,1.9549530448494444e-05,3.7601986520042567,1,False,False,0,0.0,2
100000002609774100,peripheral,0.0,17,0.05467365568453347,"no rule: b=0.000284<0.002, in_deg=1, out_deg=1, in_kzt=7700, out_kzt=27500, out/in=3.57, depth=1, seed=0",below_thresholds,1,1,7700.0,27500.0,1,1,0.00028768043701444054,0.00028449269438749776,3.5714285714285716,1,False,False,0,0.0,2
100000002611334100,peripheral,0.0,0,0.05347435162755135,"no rule: b=0.000020<0.002, in_deg=1, out_deg=1, in_kzt=48288, out_kzt=15500, out/in=0.32, depth=3, seed=0",below_thresholds,1,1,48288.0,15500.0,1,1,0.00030669889928359686,1.9549530448494444e-05,0.3209907223326706,3,False,False,0,0.0,2
100000002612809100,peripheral,0.0,25,0.0580652477898973,"no rule: b=0.000002<0.002, in_deg=1, out_deg=3, in_kzt=30000, out_kzt=114000, out/in=3.80, depth=3, seed=0",below_thresholds,1,3,30000.0,114000.0,2,4,0.00043015671788495933,1.612332408123253e-06,3.8,3,False,False,0,0.5,3
100000002613776100,peripheral,0.0,0,0.05088815241665591,"in_deg=1, out_deg=0, in_kzt=30000<500000, in_tx=2, depth=2<4",single_edge_leaf,1,0,30000.0,0.0,2,0,0.00030283329907520267,0.0,0.0,2,False,False,0,0.0,1
100000002613929100,peripheral,0.0,4,0.054440513259971395,"in_deg=1, out_deg=0, in_kzt=28560<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,28560.0,0.0,1,0,0.000784246743587949,0.0,0.0,3,False,False,0,0.0,1
100000002614095100,peripheral,0.0,21,0.04645440793213099,"in_deg=1, out_deg=0, in_kzt=5300<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,5300.0,0.0,1,0,0.0002876794691190393,0.0,0.0,3,False,False,0,0.0,1
100000002615479100,peripheral,0.0,4,0.05660323153124994,"in_deg=1, out_deg=0, in_kzt=220000<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,220000.0,0.0,1,0,0.0003105762268622386,0.0,0.0,1,False,False,0,0.0,1
100000002618492100,peripheral,0.0,11,0.060192105279546965,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=296500, out_kzt=0, out/in=0.00, depth=1, seed=0",below_thresholds,2,0,296500.0,0.0,2,0,0.0003706684699784303,0.0,0.0,1,False,False,0,0.0,2
100000002621434100,peripheral,0.0,4,0.05192719341256177,"in_deg=1, out_deg=0, in_kzt=81000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,81000.0,0.0,1,0,0.00029103957755279383,0.0,0.0,3,False,False,0,0.0,1
100000002621915100,peripheral,0.0,5,0.04946915565231995,"in_deg=1, out_deg=0, in_kzt=5000<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,5000.0,0.0,1,0,0.0005343718543091348,0.0,0.0,2,False,False,0,0.0,1
100000002621949100,peripheral,0.0,2,0.056111624627724746,"in_deg=1, out_deg=0, in_kzt=164612<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,164612.0,0.0,1,0,0.0003199411356124827,0.0,0.0,1,False,False,0,0.0,1
100000002622822100,peripheral,0.0,46,0.061648036322557435,"depth=4 cutoff; in_deg=1, in_kzt=750000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,750000.0,0.0,1,0,0.0009115195603749122,0.0,0.0,4,False,True,0,,1
100000002628146100,peripheral,0.0,41,0.05108695197011374,"in_deg=1, out_deg=0, in_kzt=30500<500000, in_tx=2, depth=2<4",single_edge_leaf,1,0,30500.0,0.0,2,0,0.0003206359071105442,0.0,0.0,2,False,False,0,,1
100000002628576100,peripheral,0.0,10,0.062011202664921876,"no rule: b=0.000039<0.002, in_deg=2, out_deg=2, in_kzt=727882, out_kzt=539000, out/in=0.74, depth=3, seed=0",below_thresholds,2,2,727882.0,539000.0,3,2,0.0003127726042145675,3.909906089698889e-05,0.7405046422359668,3,False,False,0,0.0,4
100000002632742100,peripheral,0.0,42,0.056750999958745496,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=235500, out_kzt=0, out/in=0.00, depth=3, seed=0",below_thresholds,2,0,235500.0,0.0,2,0,0.00031898063235621113,0.0,0.0,3,False,False,0,0.0,2
100000002633108100,peripheral,0.0,40,0.05547663767768877,"in_deg=1, out_deg=0, in_kzt=320000<500000, in_tx=3, depth=3<4",single_edge_leaf,1,0,320000.0,0.0,3,0,0.00037774664885646984,0.0,0.0,3,False,False,0,0.0,1
100000002633701100,peripheral,0.0,4,0.05533573083088357,"in_deg=1, out_deg=0, in_kzt=266850<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,266850.0,0.0,1,0,0.0003120657782800945,0.0,0.0,2,False,False,0,,1
100000002635746100,peripheral,0.0,47,0.045973201089195406,"depth=4 cutoff; in_deg=1, in_kzt=5300, out_deg=0; onward transfers unobserved",censored_depth4,1,0,5300.0,0.0,1,0,0.00028969721184875203,0.0,0.0,4,False,True,0,,1
100000002635780100,peripheral,0.0,1,0.05664077736460024,"in_deg=1, out_deg=0, in_kzt=163000<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,163000.02,0.0,1,0,0.0005578057086288511,0.0,0.0,2,False,False,0,0.0,1
100000002644285100,terminal,0.5,23,0.4738191303975257,"in_kzt=500000>=500000; in_deg=1, out_deg=0, depth=3<4; observed endpoint",,1,0,500000.0,0.0,1,0,0.00031076359510193066,0.0,0.0,3,False,False,0,0.0,1
100000002645046100,peripheral,0.0,47,0.04763743837771956,"depth=4 cutoff; in_deg=1, in_kzt=12000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,12000.0,0.0,1,0,0.0002932979703135092,0.0,0.0,4,False,True,0,0.0,1
100000002645609100,consolidator,0.6666666666666666,0,0.6435162457324892,"in_deg=4>=3, in_kzt=546821>=100000; out_deg=0, out_kzt=0, depth=1<4; no observed onward transfers",,4,0,546820.6799999999,0.0,5,0,0.0003569252678559469,0.0,0.0,1,False,False,0,0.0,4
100000002645993100,peripheral,0.0,0,0.0604232786020857,"no rule: b=0.000095<0.002, in_deg=2, out_deg=5, in_kzt=49650, out_kzt=86980, out/in=1.75, depth=3, seed=0",below_thresholds,2,5,49650.0,86980.0,4,9,0.0002946201224048175,9.548455116744247e-05,1.7518630412890233,3,False,False,1,1.0,7
100000002646745100,peripheral,0.0,21,0.048144601471088795,"in_deg=1, out_deg=0, in_kzt=12300<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,12300.0,0.0,1,0,0.0002887765123468333,0.0,0.0,3,False,False,0,0.0,1
100000002646887100,peripheral,0.0,42,0.04957980637525383,"in_deg=1, out_deg=0, in_kzt=24354<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,24354.0,0.0,1,0,0.0002965077471103311,0.0,0.0,3,False,False,0,0.0,1
100000002648315100,peripheral,0.0,1,0.0595938637217208,"no rule: b=0.000000<0.002, in_deg=1, out_deg=2, in_kzt=132000, out_kzt=76000, out/in=0.58, depth=1, seed=0",below_thresholds,1,2,132000.0,76000.0,1,3,0.00029445033267719577,4.0308310203081327e-07,0.5757575757575758,1,False,False,0,0.0,3
100000002653187100,peripheral,0.0,7,0.04977829178611789,"depth=4 cutoff; in_deg=1, in_kzt=15000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,15000.0,0.0,1,0,0.00047534234389121365,0.0,0.0,4,False,True,0,,1
100000002653948100,peripheral,0.0,10,0.05201486811483628,"in_deg=1, out_deg=0, in_kzt=85200<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,85200.0,0.0,1,0,0.00028962097624605484,0.0,0.0,3,False,False,0,0.0,1
100000002659103100,peripheral,0.0,52,0.05340814742656091,"depth=4 cutoff; in_deg=1, in_kzt=165000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,165000.0,0.0,1,0,0.0003512730922885503,0.0,0.0,4,False,True,0,0.0,1
100000002659265100,peripheral,0.0,4,0.05281365079259942,"depth=4 cutoff; in_deg=1, in_kzt=141000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,141000.0,0.0,1,0,0.00032112490854040187,0.0,0.0,4,False,True,0,0.0,1
100000002660298100,peripheral,0.0,17,0.04957310086088001,"depth=4 cutoff; in_deg=1, in_kzt=30900, out_deg=0; onward transfers unobserved",censored_depth4,1,0,30900.0,0.0,1,0,0.00029846268633236306,0.0,0.0,4,False,True,0,0.0,1
100000002662768100,peripheral,0.0,2,0.05466321942229579,"in_deg=1, out_deg=0, in_kzt=84300<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,84300.0,0.0,1,0,0.00030782429813536725,0.0,0.0,1,False,False,0,0.0,1
100000002663511100,peripheral,0.0,0,0.054506140674029625,"in_deg=1, out_deg=0, in_kzt=268940<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,268940.0,0.0,1,0,0.00031079599924890025,0.0,0.0,3,False,False,0,0.0,1
100000002666248100,peripheral,0.0,2,0.05422892066257088,"in_deg=1, out_deg=0, in_kzt=70032<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,70032.0,0.0,1,0,0.00030092752597664786,0.0,0.0,1,False,False,0,0.0,1
100000002670463100,peripheral,0.0,47,0.04966098484956291,"depth=4 cutoff; in_deg=1, in_kzt=31500, out_deg=0; onward transfers unobserved",censored_depth4,1,0,31500.0,0.0,1,0,0.0003037777897258622,0.0,0.0,4,False,True,0,0.0,1
100000002670860100,peripheral,0.0,23,0.06046267328435883,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=450000, out_kzt=0, out/in=0.00, depth=1, seed=0",below_thresholds,2,0,450000.0,0.0,2,0,0.0003103236198613489,0.0,0.0,1,False,False,0,0.0,2
100000002670960100,peripheral,0.0,23,0.05565447455198124,"in_deg=1, out_deg=0, in_kzt=480310<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,480310.0,0.0,1,0,0.0003098218324664036,0.0,0.0,3,False,False,0,0.0,1
100000002671326100,peripheral,0.0,42,0.0597176020439929,"depth=4 cutoff; in_deg=1, in_kzt=1050000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,1050000.0,0.0,2,0,0.000632160002457543,0.0,0.0,4,False,True,0,0.0,1
100000002671806100,peripheral,0.0,7,0.050668543365557143,"in_deg=1, out_deg=0, in_kzt=12440<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,12440.0,0.0,1,0,0.0002889221430884854,0.0,0.0,1,False,False,0,0.0,1
100000002677201100,peripheral,0.0,42,0.05576980810875081,"no rule: b=0.000022<0.002, in_deg=1, out_deg=1, in_kzt=150000, out_kzt=87750, out/in=0.58, depth=3, seed=0",below_thresholds,1,1,150000.0,87750.0,1,1,0.00031028705701776287,2.1766487509663916e-05,0.585,3,False,False,0,0.0,2
100000002679516100,consolidator,0.5,7,0.5940090644454642,"in_deg=3>=3, in_kzt=102335>=100000; out_deg=0, out_kzt=0, depth=1<4; no observed onward transfers",,3,0,102335.0,0.0,3,0,0.0003282761239237315,0.0,0.0,1,False,False,0,0.0,3
100000002680477100,peripheral,0.0,23,0.05045950550518979,"in_deg=1, out_deg=0, in_kzt=25000<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,25000.0,0.0,1,0,0.00029587646463313355,0.0,0.0,2,False,False,0,0.0,1
100000002681449100,peripheral,0.0,42,0.06096694113183507,"no rule: b=0.000018<0.002, in_deg=2, out_deg=2, in_kzt=94638, out_kzt=133000, out/in=1.41, depth=1, seed=0",below_thresholds,2,2,94638.0,133000.0,2,2,0.0002964581246634433,1.7949961994204437e-05,1.4053551427544961,1,False,False,0,0.1257423022464549,4
100000002681544100,peripheral,0.0,1,0.056223634735593046,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=166072, out_kzt=0, out/in=0.00, depth=3, seed=0",below_thresholds,2,0,166072.0,0.0,2,0,0.00033720262368742835,0.0,0.0,3,False,False,0,0.0,2
100000002686226100,peripheral,0.0,27,0.058171190668679644,"depth=4 cutoff; in_deg=1, in_kzt=430000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,430000.0,0.0,2,0,0.0006574225643339505,0.0,0.0,4,False,True,0,0.0,1
100000002689717100,peripheral,0.0,17,0.05048930047550772,"depth=4 cutoff; in_deg=1, in_kzt=47500, out_deg=0; onward transfers unobserved",censored_depth4,1,0,47500.0,0.0,1,0,0.0003047018342906133,0.0,0.0,4,False,True,0,0.0,1
100000002691583100,peripheral,0.0,14,0.055068945781145344,"in_deg=1, out_deg=0, in_kzt=285200<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,285200.0,0.0,1,0,0.00035864373021022336,0.0,0.0,3,False,False,0,0.0,1
100000002691858100,peripheral,0.0,41,0.05234907116020855,"in_deg=1, out_deg=0, in_kzt=51500<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,51500.0,0.0,1,0,0.00034389912629557794,0.0,0.0,2,False,False,0,0.0,1
100000002692044100,peripheral,0.0,7,0.054898483623312525,"in_deg=1, out_deg=0, in_kzt=97000<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,97000.0,0.0,1,0,0.0003030151982711737,0.0,0.0,1,False,False,0,0.0,1
100000002692750100,consolidator,0.5,1,0.7385684968894948,"in_deg=3>=2*out_deg(1); in_kzt=112830>=100000, out_kzt=77000, out/in=0.68",,3,1,112830.0,77000.0,3,8,0.0020383739599082436,2.0154155101540664e-05,0.682442612780289,2,False,False,0,0.10635469290082425,3
100000002695812100,peripheral,0.0,17,0.052038895905521736,"depth=4 cutoff; in_deg=1, in_kzt=95000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,95000.0,0.0,1,0,0.0003225548179060885,0.0,0.0,4,False,True,0,0.0,1
100000002696152100,peripheral,0.0,54,0.06260495766462325,"no rule: b=0.000022<0.002, in_deg=1, out_deg=2, in_kzt=21800, out_kzt=69000, out/in=3.17, depth=3, seed=0",below_thresholds,1,2,21800.0,69000.0,3,8,0.0012105361210712126,2.1766487509663916e-05,3.165137614678899,3,False,False,0,0.5871559633027523,2
100000002697752100,peripheral,0.0,8,0.05644304510504708,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=190785, out_kzt=0, out/in=0.00, depth=3, seed=0",below_thresholds,2,0,190785.0,0.0,2,0,0.00033103476484205803,0.0,0.0,3,False,False,0,0.0,2
100000002700161100,peripheral,0.0,48,0.05570012183958345,"depth=4 cutoff; in_deg=1, in_kzt=39000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,39000.0,0.0,1,0,0.0009064127928751014,0.0,0.0,4,False,True,0,0.0,1
100000002702968100,peripheral,0.0,17,0.04962025612041276,"depth=4 cutoff; in_deg=1, in_kzt=31600, out_deg=0; onward transfers unobserved",censored_depth4,1,0,31600.0,0.0,1,0,0.00029872578293301216,0.0,0.0,4,False,True,0,0.0,1
100000002703376100,peripheral,0.0,0,0.05168159086657326,"in_deg=1, out_deg=0, in_kzt=46501<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,46501.0,0.0,1,0,0.00029411311418721517,0.0,0.0,2,False,False,0,0.0,1
100000002704875100,consolidator,0.5,8,0.6103235837766859,"in_deg=3>=3, in_kzt=244891>=100000; out_deg=0, out_kzt=0, depth=1<4; no observed onward transfers",,3,0,244891.0,0.0,4,0,0.00031647299000806494,0.0,0.0,1,False,False,0,0.0,3
100000002705460100,peripheral,0.0,5,0.05475170904264488,"in_deg=1, out_deg=0, in_kzt=95000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,95000.0,0.0,1,0,0.0005601353161872992,0.0,0.0,3,False,False,0,0.0,1
100000002706810100,peripheral,0.0,47,0.05044036786124664,"depth=4 cutoff; in_deg=1, in_kzt=45000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,45000.0,0.0,1,0,0.0003110330493190296,0.0,0.0,4,False,True,0,0.0,1
100000002707106100,peripheral,0.0,40,0.048032374395229366,"depth=4 cutoff; in_deg=1, in_kzt=15000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,15000.0,0.0,2,0,0.0002878904905348133,0.0,0.0,4,False,True,0,0.0,1
100000002708624100,peripheral,0.0,13,0.04994576858441698,"in_deg=1, out_deg=0, in_kzt=25000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,25000.0,0.0,1,0,0.00033019019572555247,0.0,0.0,3,False,False,0,0.0,1
100000002710570100,peripheral,0.0,35,0.05713192515679149,"in_deg=1, out_deg=0, in_kzt=225015<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,225015.0,0.0,1,0,0.0005414532929435285,0.0,0.0,2,False,False,0,0.0,1
100000002712416100,peripheral,0.0,23,0.055212065708622915,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=116800, out_kzt=0, out/in=0.00, depth=3, seed=0",below_thresholds,2,0,116800.0,0.0,2,0,0.00030400938066691433,0.0,0.0,3,False,False,0,0.0,2
100000002713074100,peripheral,0.0,27,0.06173708092688005,"no rule: b=0.000020<0.002, in_deg=2, out_deg=1, in_kzt=700000, out_kzt=430000, out/in=0.61, depth=3, seed=0",below_thresholds,2,1,700000.0,430000.0,2,2,0.0004355071397846571,1.9549530448494444e-05,0.6142857142857143,3,False,False,0,0.0,3
100000002713974100,peripheral,0.0,8,0.05084048756586687,"depth=4 cutoff; in_deg=1, in_kzt=50000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,50000.0,0.0,1,0,0.0003314167722143405,0.0,0.0,4,False,True,0,0.0,1
100000002718366100,consolidator,1.0,4,0.7080551885156239,"in_deg=6>=3, in_kzt=2525000>=100000; out_deg=0, out_kzt=0, depth=2<4; no observed onward transfers",,6,0,2525000.0,0.0,10,0,0.0006841578453752222,0.0,0.0,2,False,False,0,0.0,6
100000002720627100,peripheral,0.0,11,0.05646790774427162,"in_deg=1, out_deg=0, in_kzt=199300<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,199300.0,0.0,1,0,0.0003172206640885562,0.0,0.0,1,False,False,0,0.0,1
100000002721825100,peripheral,0.0,0,0.051036616209718305,"in_deg=1, out_deg=0, in_kzt=11000<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,11000.0,0.0,1,0,0.0005337416422068956,0.0,0.0,2,False,False,0,0.0,1
100000002722108100,terminal,0.8,23,0.4829280984568823,"in_kzt=800000>=500000; in_deg=1, out_deg=0, depth=3<4; observed endpoint",,1,0,800000.0,0.0,2,0,0.00032511244175800617,0.0,0.0,3,False,False,0,0.0,1
100000002723439100,peripheral,0.0,54,0.05088892025372356,"depth=4 cutoff; in_deg=1, in_kzt=18000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,18000.0,0.0,2,0,0.0005555216399681352,0.0,0.0,4,False,True,0,0.0,1
100000002723538100,distributor,0.560499,8,0.6555040675720655,"out_deg=12>=10, out_kzt=560499>=500000; out_tx=14, seed=0",,3,12,105647.0,560499.0,3,14,0.00032173676844183196,0.0002958699344725925,5.305394379395534,2,False,False,3,1.0,14
100000002723674100,peripheral,0.0,31,0.04979499928584501,"depth=4 cutoff; in_deg=1, in_kzt=30000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,30000.0,0.0,1,0,0.00032862044360867514,0.0,0.0,4,False,True,0,0.0,1
100000002726055100,peripheral,0.0,31,0.047722754770863816,"depth=4 cutoff; in_deg=1, in_kzt=10000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,10000.0,0.0,1,0,0.0003415210853675311,0.0,0.0,4,False,True,0,,1
100000002727288100,peripheral,0.0,3,0.049405359533420956,"in_deg=1, out_deg=0, in_kzt=16000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,16000.0,0.0,1,0,0.00036779127427396304,0.0,0.0,3,False,False,0,0.0,1
100000002728246100,peripheral,0.0,10,0.049580619627082795,"depth=4 cutoff; in_deg=1, in_kzt=10000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,10000.0,0.0,1,0,0.0005409922702021903,0.0,0.0,4,False,True,0,0.0,1
100000002729875100,peripheral,0.0,17,0.05152705415173865,"depth=4 cutoff; in_deg=1, in_kzt=76000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,76000.0,0.0,1,0,0.00031541362445989846,0.0,0.0,4,False,True,0,0.0,1
100000002731501100,peripheral,0.0,33,0.06993976919784359,"no rule: b=0.000005<0.002, in_deg=3, out_deg=7, in_kzt=570370, out_kzt=833960, out/in=1.46, depth=1, seed=0",below_thresholds,3,7,570370.0,833960.0,7,20,0.0004876865688334442,4.534684897846649e-06,1.4621386117783193,1,False,False,1,0.8168080954757907,8
100000002733083100,peripheral,0.0,17,0.04810231493946801,"depth=4 cutoff; in_deg=1, in_kzt=15200, out_deg=0; onward transfers unobserved",censored_depth4,1,0,15200.0,0.0,1,0,0.00029256180543209016,0.0,0.0,4,False,True,0,0.0,1
100000002733905100,peripheral,0.0,21,0.07856434449230668,"no rule: b=0.000002<0.002, in_deg=3, out_deg=2, in_kzt=100000, out_kzt=717839, out/in=7.18, depth=2, seed=0",below_thresholds,3,2,100000.0,717839.0,5,3,0.0029378997793495566,1.8138739591386597e-06,7.17839,2,False,False,0,0.6,3
100000002734815100,peripheral,0.0,4,0.05224796715362691,"depth=4 cutoff; in_deg=1, in_kzt=110000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,110000.0,0.0,1,0,0.0003135890376622233,0.0,0.0,4,False,True,0,0.0,1
100000002736033100,peripheral,0.0,27,0.052710093981605956,"no rule: b=0.000020<0.002, in_deg=1, out_deg=1, in_kzt=34530, out_kzt=11000, out/in=0.32, depth=3, seed=0",below_thresholds,1,1,34530.0,11000.0,1,1,0.0002964994754002136,1.9549530448494444e-05,0.3185635679119606,3,False,False,0,0.0,2
